Timestamp;City;Gender;Age;Field_of_Study;Years_Batch;Question_6;Question_7;Question_8;TS1;TS2;TS3;TS4;TS5;TS6;TS7;PS8;PS9;PS10;PS11;CS12;CS13;CS14;CS15;CS16;DS17;DS18;DS19;DS20;IS21;IS22;IS23;IS24;IS25;COS26;COS27;COS28;Technological_Skill_AverageScore;Personal_Security_Skill_AverageScore;Critical_Skill_AverageScore;Device_Security_Skill_AverageScore;Informational_Skill_AverageScore;Communication_Skill_AverageScore;Digital_Literacy_TotalScore_exclude_item28
5/25/2023;Surabaya;Male;20;English Literature;2021;Yes;Yes;Yes;4;5;5;5;4;4;4;4;5;4;4;4;4;4;4;5;3;4;4;4;2;4;4;4;4;5;4;4;4,42857142857143;4,25;4,2;3,75;3,6;4,5;111
5/25/2023;Sidoarjo;Male;19;Information Systems;2022;Yes;Yes;No;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;1;5;1;4,42857142857143;5;5;5;4,2;3;123
5/25/2023;Sidoarjo;Male;20;Robotics and Artificial Intelligence Engineering;2022;Yes;Yes;No;5;5;5;4;5;5;4;5;5;5;5;5;5;4;4;4;4;4;5;3;4;3;4;3;4;5;5;2;4,71428571428571;5;4,4;4;3,6;5;119
5/25/2023;Lamongan;Female;18;Information Systems;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;5;1;5;5;5;5;4,2;3;127
5/25/2023;Banyuwangi;Female;20;Anthropology;2022;Yes;Yes;No;4;5;5;3;4;4;4;4;4;4;4;5;3;3;4;2;2;2;3;3;2;1;4;2;4;4;4;2;4,14285714285714;4;3,4;2,5;2,6;4;93
5/25/2023;Surabaya;Male;19;Islamic Economics;2022;Yes;Yes;No;4;5;4;5;4;4;4;5;4;4;4;5;5;4;5;4;2;4;5;3;4;2;3;3;3;4;5;2;4,28571428571429;4,25;4,6;3,5;3;4,5;108
5/25/2023;Surabaya;Male;19;Electrical Engineering;2022;Yes;Yes;No;4;4;4;2;4;4;4;4;4;4;4;4;4;3;3;2;4;4;4;4;4;3;3;3;4;4;4;4;3,71428571428571;4;3,2;4;3,4;4;99
5/25/2023;Mojokerto;Female;18;Statistics;2022;Yes;Yes;No;5;5;4;3;5;4;4;3;3;4;5;4;4;3;3;3;3;3;4;2;4;4;3;3;3;3;4;3;4,28571428571429;3,75;3,4;3;3,4;3,5;98
5/25/2023;Sidoarjo;Female;19;Library Science;2022;Yes;Yes;No;5;5;4;5;4;4;4;4;4;5;5;4;3;3;3;5;4;4;4;3;3;3;4;3;4;4;4;4;4,42857142857143;4,5;3,6;3,75;3,4;4;107
5/25/2023;Sidoarjo;Female;19;Public Administration;2022;Yes;Yes;No;5;5;5;3;5;3;3;5;5;5;5;5;5;5;5;5;5;5;5;3;3;2;2;3;1;5;5;1;4,14285714285714;5;5;4,5;2,2;5;113
5/25/2023;Tuban;Male;19;Public Administration;2022;Yes;Yes;No;3;4;4;4;4;4;1;5;4;5;4;4;4;3;4;4;4;4;4;2;2;1;2;4;3;5;4;1;3,42857142857143;4,5;3,8;3,5;2,4;4,5;96
5/25/2023;Sidoarjo;Female;20;Data Science and Technology;2022;Yes;Yes;No;5;5;5;3;5;5;5;5;4;5;5;5;4;4;4;5;3;4;4;4;4;4;4;2;3;4;5;1;4,71428571428571;4,75;4,4;3,75;3,4;4,5;115
5/25/2023;Bojonegoro;Female;18;English Literature;2022;Yes;Yes;No;4;4;3;3;2;3;1;3;3;5;4;4;4;2;4;3;3;4;5;3;2;2;2;4;3;4;4;5;2,85714285714286;3,75;3,4;3,75;2,6;4;88
5/25/2023;Kediri;Female;19;Statistics;2022;Yes;Yes;No;4;5;5;5;5;3;3;3;4;4;4;4;4;4;4;5;5;5;4;4;3;3;3;3;4;4;5;3;4,28571428571429;3,75;4,2;4,5;3,2;4,5;109
5/25/2023;Surabaya;Female;19;Physics;2022;Yes;Yes;No;5;5;5;5;3;5;2;5;5;5;5;5;5;5;3;5;3;3;5;5;4;1;1;2;1;3;5;2;4,28571428571429;5;4,6;4;1,8;4;106
5/25/2023;Mojokerto;Female;19;Japanese Literature;2022;Yes;Yes;No;5;5;5;5;4;4;4;5;5;5;4;5;3;3;5;3;3;3;4;4;2;3;3;4;3;4;5;3;4,57142857142857;4,75;3,8;3,5;3;4,5;108
5/25/2023;Jakarta;Female;18;Public Health;2022;Yes;Yes;No;4;4;4;5;4;4;4;4;4;5;4;4;4;4;4;4;3;3;4;4;4;3;4;4;4;3;4;3;4,14285714285714;4,25;4;3,5;3,8;3,5;106
5/25/2023;Depok;Male;19;Psychology;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;4;4;4;3;4;4;5;5;2;5;5;4,6;4;3,8;5;123
5/25/2023;Jakarta;Male;19;International Relations;2022;Yes;Yes;No;5;4;5;5;4;4;3;4;4;3;4;5;5;5;5;3;3;3;3;3;4;3;4;3;4;4;5;2;4,28571428571429;3,75;4,6;3;3,6;4,5;107
5/25/2023;Tangerang;Female;19;Development Economics;2022;Yes;Yes;No;5;4;5;5;3;4;4;5;4;5;5;4;3;3;2;2;1;2;4;4;4;3;3;3;2;4;5;3;4,28571428571429;4,75;2,8;2,75;3;4,5;98
5/25/2023;Jombang;Female;19;Japanese Literature;2022;Yes;Yes;No;5;5;5;5;5;4;1;5;4;5;5;4;4;4;4;4;3;4;5;5;4;2;4;3;4;2;5;4;4,28571428571429;4,75;4;4,25;3,4;3,5;110
5/25/2023;Surabaya;Female;19;Industrial Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;5;4;5;5;4;4;4;4;4;4;4;4;4;3;2;3;3;3;3;3;4;3;5;4,5;4;3,75;2,8;3,5;109
5/25/2023;Magetan;Male;20;Law;2022;Yes;Yes;No;5;5;5;5;5;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;3;4;4;3;3;2;4,42857142857143;4;4;4;3;3;104
5/25/2023;Surabaya;Male;19;Management;2022;Yes;Yes;Yes;5;5;5;5;4;2;1;4;5;5;4;3;5;4;5;4;4;5;4;5;4;1;3;2;2;4;4;2;3,85714285714286;4,5;4,2;4,5;2,4;4;104
5/25/2023;Bojonegoro;Female;19;Fishery Product Technology;2022;Yes;Yes;No;4;4;4;4;4;3;2;4;4;3;4;4;4;4;4;4;4;3;4;4;3;3;3;3;3;3;4;3;3,57142857142857;3,75;4;3,75;3;3,5;97
5/25/2023;Depok;Female;20;Accounting;2022;Yes;Yes;No;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;4;3;3;4;4;4;4;4;4;4;5;5;3;4,85714285714286;5;4,8;3,5;4;5;122
5/25/2023;Surabaya;Male;19;Electrical Engineering;2022;No;Yes;No;5;5;4;4;4;3;4;4;3;5;5;4;4;4;5;4;4;4;4;3;4;3;2;3;4;5;5;4;4,14285714285714;4,25;4,2;3,75;3,2;5;108
5/25/2023;Sidoarjo;Female;18;Biomedical Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;5;5;4;5;3;5;5;5;4;4;3;4;3;5;4;5;1;4,85714285714286;5;4,4;4,75;3,8;4,5;123
5/25/2023;Surakarta;Female;19;Dentistry;2022;Yes;Yes;No;4;5;4;5;4;5;4;5;5;4;5;5;5;4;4;4;3;3;4;4;4;5;4;5;5;4;5;3;4,42857142857143;4,75;4,4;3,5;4,6;4,5;118
5/25/2023;Lamongan;Female;19;Management;2022;Yes;Yes;No;5;4;4;3;5;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;4;4;4;3;4;4;4;4;4;3,75;3,8;3,5;105
5/25/2023;Surabaya;Female;19;Taxation;2022;Yes;Yes;No;4;4;4;4;4;4;3;5;4;5;5;5;4;4;4;3;3;3;5;2;4;3;2;4;4;4;4;1;3,85714285714286;4,75;4;3,25;3,4;4;104
5/25/2023;Gresik;Female;18;Accounting;2022;Yes;Yes;No;5;5;5;5;5;3;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;4,14285714285714;5;5;5;5;5;129
5/25/2023;Tuban;Male;19;Traditional Medicine;2022;Yes;Yes;No;5;5;2;2;5;1;1;5;5;1;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;5;5;1;3;4;5;5;1;5;97
5/25/2023;Sidoarjo;Female;19;Indonesian Literature;2022;Yes;Yes;No;5;5;5;4;4;4;3;5;5;5;5;5;4;3;5;4;4;4;5;3;2;3;2;3;2;5;5;1;4,28571428571429;5;4,2;4;2,4;5;109
5/25/2023;Blitar;Female;20;Public Health;2022;Yes;Yes;No;4;5;4;4;5;3;4;4;4;5;5;5;5;4;4;3;4;3;4;3;3;3;4;3;3;4;4;2;4,14285714285714;4,5;4,2;3,5;3,2;4;106
5/25/2023;Bangkalan;Male;23;Islamic Economics;2018;Yes;Yes;No;5;5;5;5;3;3;5;5;5;5;5;5;5;4;5;4;3;4;5;1;4;3;3;5;5;4;4;1;4,42857142857143;5;4,6;3,25;4;4;115
5/25/2023;Surabaya;Female;19;Law;2022;Yes;Yes;No;5;5;5;5;5;4;3;5;5;5;5;5;5;4;5;4;3;3;5;4;2;3;3;2;3;4;4;2;4,57142857142857;5;4,6;3,75;2,6;4;111
5/25/2023;Surabaya;Male;20;Informatics Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;2;5;5;5;5;5;5;2;1;2;2;5;5;5;3;5;5;4,4;5;2,4;5;119
5/25/2023;Kendari;Female;19;Law;2022;Yes;Yes;No;5;5;5;5;3;4;2;5;4;5;5;5;4;3;4;2;2;3;5;3;4;2;3;4;4;2;5;1;4,14285714285714;4,75;3,6;3,25;3,4;3,5;103
5/25/2023;Surabaya;Male;19;Physics;2022;Yes;Yes;No;5;5;5;3;5;3;2;4;5;5;5;5;5;5;5;3;3;3;5;2;5;2;3;3;5;5;5;3;4;4,75;4,6;3,25;3,6;5;111
5/25/2023;Sidoarjo;Male;21;English Literature;2019;Yes;Yes;No;4;4;4;5;4;3;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3;3;4;4;4;4;2;4;4;3,8;4;3,6;4;105
5/25/2023;Surabaya;Female;19;Public Health;2022;No;Yes;No;5;5;5;5;5;4;3;4;4;5;5;3;3;3;4;4;4;2;5;3;2;4;4;4;4;2;5;2;4,57142857142857;4,5;3,4;3,5;3,6;3,5;106
5/25/2023;Sidoarjo;Female;19;Public Administration;2022;No;Yes;No;4;4;4;5;3;4;3;4;4;4;4;3;3;3;3;4;2;3;3;3;3;3;3;4;3;4;4;3;3,85714285714286;4;3,2;2,75;3,2;4;94
5/25/2023;Lamongan;Female;18;Indonesian Literature;2022;Yes;Yes;No;3;4;4;5;3;3;2;4;5;5;5;4;4;3;4;4;3;4;3;3;3;3;4;4;3;3;5;3;3,42857142857143;4,75;3,8;3,25;3,4;4;100
5/25/2023;Surabaya;Male;19;Physics;2022;Yes;Yes;No;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;3;3;5;5;3;1;1;1;4;3;3;5;1;5;4,75;4,6;4;2;4;111
5/25/2023;Sidoarjo;Female;19;Environmental Engineering;2022;Yes;Yes;No;3;5;5;5;5;4;3;4;5;4;5;4;4;3;3;3;2;2;5;2;4;3;4;4;2;3;5;1;4,28571428571429;4,5;3,4;2,75;3,4;4;101
5/25/2023;Surabaya;Female;19;Chemistry;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;2;4;5;4;4;4;5;4;5;5;5;1;5;5;4,6;3,75;4,4;5;125
5/25/2023;Bogor;Male;18;Industrial Engineering;2022;Yes;Yes;No;5;5;1;5;5;5;5;5;5;5;5;5;5;3;5;2;5;5;5;5;3;3;3;4;5;3;5;3;4,42857142857143;5;4;5;3,6;4;117
5/25/2023;Surabaya;Male;20;Sociology;2022;No;Yes;No;4;4;4;5;4;4;3;2;5;4;4;4;4;3;4;4;3;3;3;3;4;3;3;2;3;4;4;2;4;3,75;3,8;3;3;4;97
5/25/2023;Pamekasan;Male;19;Mathematics;2022;Yes;Yes;No;5;5;5;3;5;4;2;5;3;5;5;5;5;5;5;2;5;5;5;3;3;1;4;3;1;2;5;1;4,14285714285714;4,5;4,4;4,5;2,4;3,5;106
5/25/2023;Lamongan;Female;19;Nursing;2022;Yes;Yes;No;4;4;3;4;3;4;4;4;5;5;5;4;4;4;4;4;4;3;3;4;2;2;2;3;2;5;4;1;3,71428571428571;4,75;4;3,5;2,2;4,5;99
5/25/2023;Mojokerto;Female;19;Psychology;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;4;1;2;5;1;4,85714285714286;5;5;5;3,6;3,5;124
5/25/2023;Tulungagung;Female;20;Development Economics;2022;Yes;Yes;No;5;5;5;5;4;5;5;4;5;5;5;5;5;5;5;4;4;4;4;4;4;4;4;3;2;5;5;4;4,85714285714286;4,75;4,8;4;3,4;5;120
5/25/2023;Bogor;Female;18;Library Science;2022;Yes;Yes;No;5;5;5;5;5;5;4;5;5;5;5;4;5;4;2;2;4;1;1;4;5;4;2;1;4;5;5;5;4,85714285714286;5;3,4;2,5;3,2;5;107
5/25/2023;Sidoarjo;Female;19;History;2022;Yes;Yes;No;4;4;4;4;4;4;4;3;4;4;4;4;4;3;3;3;4;4;3;3;4;2;4;4;4;4;4;2;4;3,75;3,4;3,5;3,6;4;100
5/25/2023;Surabaya;Female;19;Medicine;2022;Yes;Yes; ;5;5;5;5;4;5;5;5;5;5;5;5;5;4;4;4;4;4;5;4;5;4;5;4;5;4;5;3;4,85714285714286;5;4,4;4,25;4,6;4,5;125
5/25/2023;Lamongan;Male;19;Veterinary Medicine;2022;No;Yes;No;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;2;4;4;2;2;2;2;2;3;3;3;3,85714285714286;4;4;3,25;2;3;92
5/25/2023;Sidoarjo;Female;18;Psychology;2022;Yes;Yes;No;4;5;4;5;5;5;1;2;5;5;5;5;5;4;5;4;4;3;2;2;5;4;5;4;5;5;5;2;4,14285714285714;4,25;4,6;2,75;4,6;5;113
5/25/2023;Surabaya;Male;21;History;2022;Yes;Yes;No;5;5;5;5;4;5;2;5;5;5;5;5;5;4;4;4;4;4;5;4;2;2;1;1;5;2;5;5;4,42857142857143;5;4,4;4,25;2,2;3,5;108
5/25/2023;Yogyakarta;Male;20;Japanese Literature;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;3;2;3;3;3;3;4;4;2;4;4;3,8;3,75;2,8;4;100
5/25/2023;Surabaya;Male;18;Data Science and Technology;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;4;5;3;5;5;5;1;5;2;5;5;5;4,5;4,6;3;127
5/25/2023;Surabaya;Female;19;Psychology;2022;Yes;Yes;Yes;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2;2;5;5;5;5;5;4;5;5;5;5;5;5;5;3,5;4,8;5;128
5/25/2023;Pasuruan;Female;18;Nutrition;2022;Yes;Yes;No;3;5;5;3;3;4;5;4;4;5;5;4;4;4;4;3;3;3;4;3;4;4;4;3;3;3;5;3;4;4,5;3,8;3,25;3,6;4;104
5/25/2023;Surabaya;Male;19;Veterinary Medicine;2022;Yes;Yes;No;4;4;4;5;3;4;3;3;4;4;3;4;4;4;4;4;3;4;4;4;2;3;4;4;4;2;4;3;3,85714285714286;3,5;4;3,75;3,4;3;99
5/25/2023;Surabaya;Male;20;Pharmacy;2022;Yes;Yes;No;5;4;4;4;3;4;4;5;5;5;5;5;4;2;4;4;5;4;4;2;5;4;4;4;4;5;5;4;4;5;3,8;3,75;4,2;5;113
5/25/2023;Semarang;Male;21;Electrical Engineering;2020;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;3;3;4;4;3;4;2;4;2;4;4;4;1;4;4;3,6;3,5;3,2;4;100
5/25/2023;Purwokerto;Female;19;Midwifery;2022;Yes;Yes;No;5;4;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;2;2;4;4;2;4;4;4;3,75;2,6;4;100
5/25/2023;Kediri;Female;19;Psychology;2022;Yes;Yes;No;5;5;5;5;5;4;3;4;4;5;5;4;4;4;4;3;3;3;4;3;4;2;4;4;4;4;4;3;4,57142857142857;4,5;3,8;3,25;3,6;4;108
5/25/2023;Palembang;Male;20;Electrical Engineering;2020;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;4;3;4;2;3;3;4;4;4;4;2;4;4;4;4;2;4,71428571428571;5;3,6;3,5;3,6;4;111
5/25/2023;Madiun;Female;19;Law;2022;Yes;Yes;No;4;4;4;3;4;5;3;4;5;5;5;5;5;4;4;4;3;5;4;4;3;4;4;5;3;4;4;2;3,85714285714286;4,75;4,4;4;3,8;4;111
5/25/2023;Sidoarjo;Female;18;Nursing;2022;Yes;Yes;No;5;5;5;5;5;3;4;5;5;5;5;5;5;4;5;5;3;4;5;3;4;3;4;3;4;3;5;2;4,57142857142857;5;4,8;3,75;3,6;4;117
5/25/2023;Lamongan;Female;18;Accounting;2022;Yes;Yes;No;2;4;4;4;4;4;4;2;4;5;4;4;4;2;4;2;2;2;2;2;4;2;4;2;4;4;4;2;3,71428571428571;3,75;3,2;2;3,2;4;89
5/25/2023;Surabaya;Male;19;Islamic Economics;2022;Yes;Yes;No;4;5;4;4;5;3;3;4;5;5;5;4;3;4;3;5;4;3;4;4;3;2;3;4;4;4;5;5;4;4,75;3,8;3,75;3,2;4,5;106
5/25/2023;Surabaya;Female;18;Midwifery;2022;Yes;Yes;Yes;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;4;4;5;3;4;4;2;2;4;2;5;2;5;5;4,6;4;3,2;3,5;117
5/25/2023;Purworejo;Male;18;Marketing Management;2022;Yes;Yes;No;3;5;5;5;5;4;1;4;3;4;3;3;4;4;3;4;3;2;3;3;2;2;2;2;3;4;4;2;4;3,5;3,6;2,75;2,2;4;90
5/25/2023;Sampit;Male;19;Veterinary Paramedics;2022;Yes;Yes;No;5;5;5;4;4;4;4;5;5;5;5;5;5;4;5;5;4;4;5;3;3;2;2;4;4;4;5;2;4,42857142857143;5;4,8;4;3;4,5;115
5/25/2023;Magetan;Male;20;Veterinary Paramedics;2022;Yes;Yes;No;4;4;4;4;3;3;2;5;4;4;4;4;4;4;4;3;3;4;4;4;3;3;4;4;1;4;4;3;3,42857142857143;4,25;3,8;3,75;3;4;98
5/25/2023;Surabaya;Female;18;Public Health;2022;Yes;Yes;No;4;5;5;5;5;4;4;5;5;5;5;4;4;4;4;2;3;2;4;3;4;3;4;2;4;2;3;4;4,57142857142857;5;3,6;3;3,4;2,5;104
5/25/2023;Jakarta;Female;18;Law;2022;Yes;Yes;No;5;4;5;4;3;3;2;4;4;4;4;4;3;4;4;3;3;3;4;3;2;1;1;1;2;4;5;4;3,71428571428571;4;3,6;3,25;1,4;4,5;89
5/25/2023;Bondowoso;Male;19;Veterinary Paramedics;2022;Yes;Yes;No;5;5;5;4;4;3;2;4;4;4;4;4;4;4;4;4;3;4;4;4;4;3;4;3;3;4;5;3;4;4;4;3,75;3,4;4,5;105
5/25/2023;Sidoarjo;Female;19;Radiological Technology;2022;Yes;Yes;No;4;5;4;5;4;4;4;4;4;4;4;4;4;4;4;5;3;3;4;4;3;3;4;4;3;4;4;2;4,28571428571429;4;4,2;3,5;3,4;4;106
5/25/2023;Tangerang;Female;19;Medicine;2022;Yes;Yes;No;3;4;3;4;3;4;2;4;4;4;4;4;3;3;4;3;2;2;4;3;2;2;2;3;2;4;4;3;3,28571428571429;4;3,4;2,75;2,2;4;86
5/25/2023;Jakarta;Female;19;Anthropology;2022;Yes;Yes;No;4;4;4;4;3;3;3;4;4;4;4;3;4;4;4;4;3;3;4;3;3;3;3;4;4;3;4;4;3,57142857142857;4;3,8;3,25;3,4;3,5;97
5/25/2023;Sidoarjo;Female;19;Accounting;2022;Yes;Yes;Yes;4;4;4;5;5;5;4;4;5;4;5;5;5;5;4;3;5;5;3;4;2;4;3;5;4;4;4;3;4,42857142857143;4,5;4,4;4,25;3,6;4;114
5/25/2023;Surabaya;Female;19;Development Economics;2022;Yes;Yes;No;4;4;4;4;4;3;3;4;5;5;4;3;3;3;3;3;4;3;4;4;3;2;2;4;2;4;4;1;3,71428571428571;4,5;3;3,75;2,6;4;95
5/25/2023;Jombang;Female;18;Pharmacy;2022;Yes;Yes;No;5;5;5;5;5;4;5;4;5;5;5;4;5;3;3;4;4;5;5;4;4;3;4;3;4;4;5;2;4,85714285714286;4,75;3,8;4,5;3,6;4,5;117
5/25/2023;Gresik;Female;19;Marketing Management;2022;Yes;Yes;Yes;4;4;4;5;3;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;4;3;4;4;3;4;2;4;4;4;3,5;3,8;3,5;104
5/25/2023;Surabaya;Female;19;Pharmacy;2022;Yes;Yes;No;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;3;4;4;3;5;5;4;5;5;4;5;3;5;4,75;5;3,5;4,8;4,5;126
5/25/2023;Jakarta;Male;18;Mathematics;2022;Yes;Yes;No;4;5;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;4;3;3;3;3;3;3;4;4;3;4,14285714285714;4;3,8;3,25;3;4;100
5/25/2023;Depok;Male;19;Medicine;2022;Yes;Yes;No;4;4;4;5;5;4;4;4;5;4;5;5;4;4;4;3;4;4;5;5;5;4;4;4;5;4;5;3;4,28571428571429;4,5;4;4,5;4,4;4,5;117
5/25/2023;Lamongan;Female;19;Nursing;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5;5;5;3;5;5;5;5;4,8;4,75;5;4;131
5/25/2023;Yogyakarta;Female;19;Veterinary Medicine;2022;Yes;Yes;No;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;3;3;4;4;3;4;4;2;3,85714285714286;4;4;3,5;3,4;4;102
5/25/2023;Probolinggo;Female;19;Fishery Product Technology;2022;Yes;Yes;No;5;5;5;3;5;3;2;4;5;5;5;5;5;4;5;4;5;3;4;3;2;2;3;2;2;5;5;2;4;4,75;4,6;3,75;2,2;5;106
5/25/2023;Lamongan;Female;18;Chemistry;2022;Yes;Yes;No;5;5;5;3;5;4;4;4;4;4;4;4;4;3;3;4;3;3;4;4;4;3;3;4;4;2;4;2;4,42857142857143;4;3,6;3,5;3,6;3;103
5/25/2023;Gresik;Female;18;Nanotechnology Engineering;2022;Yes;Yes;No;5;5;5;5;5;4;4;4;5;5;5;4;4;4;5;4;3;4;5;4;4;4;4;4;4;4;5;2;4,71428571428571;4,75;4,2;4;4;4,5;118
5/25/2023;Tuban;Female;18;Medical Laboratory Technology;2022;Yes;Yes;No;5;4;3;3;5;3;1;2;5;5;5;5;5;3;3;4;2;2;4;2;1;1;3;4;1;5;5;4;3,42857142857143;4,25;4;2,5;2;5;91
5/26/2023;Surabaya;Female;19;Anthropology;2022;Yes;Yes;No;5;5;4;4;4;4;3;4;4;4;5;4;4;2;2;2;2;4;5;2;3;3;3;4;5;3;4;2;4,14285714285714;4,25;2,8;3,25;3,6;3,5;98
5/26/2023;Bojonegoro;Male;18;Nursing;2022;Yes;Yes;No;4;4;4;3;4;3;2;4;5;4;4;4;4;3;4;3;3;3;4;4;2;2;2;2;3;4;4;4;3,42857142857143;4,25;3,6;3,5;2,2;4;92
5/26/2023;Sidoarjo;Male;19;Veterinary Medicine;2022;Yes;Yes;No;4;4;3;3;3;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3,42857142857143;4;3,2;3;3;3;89
5/26/2023;Bogor;Female;18;Veterinary Medicine;2022;Yes;Yes;No;5;4;5;4;4;5;3;4;4;4;2;4;5;4;4;4;4;4;4;4;2;2;2;3;2;5;5;1;4,28571428571429;3,5;4,2;4;2,2;5;102
5/26/2023;Tuban;Female;19;Physics;2022;Yes;Yes;No;5;5;4;3;5;3;4;4;4;4;3;5;4;4;5;3;5;3;5;5;4;4;4;3;3;3;5;3;4,14285714285714;3,75;4,2;4,5;3,6;4;109
5/26/2023;Surabaya;Male;19;Electrical Engineering;2022;Yes;Yes;No;4;4;4;3;4;4;4;4;4;4;4;3;4;3;4;3;4;4;4;4;4;3;4;4;4;3;4;3;3,85714285714286;4;3,4;4;3,8;3,5;102
5/26/2023;Rembang;Female;20;Development Economics;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;5;5;4;4;4;3;4;4;3;4;3;4;4;4;3;4;4;4;4;4,4;3,5;3,8;3,5;106
5/26/2023;Kediri;Female;20;Chemistry;2022;Yes;Yes;No;4;4;4;4;4;4;3;4;4;4;4;4;4;3;4;4;4;3;4;3;3;2;3;3;3;4;4;2;3,85714285714286;4;3,8;3,5;2,8;4;98
5/26/2023;Cimahi;Female;19;Nanotechnology Engineering;2022;Yes;Yes;No;4;4;4;4;3;4;4;4;4;4;4;4;4;4;4;3;2;2;4;4;4;3;3;3;4;4;4;2;3,85714285714286;4;3,8;3;3,4;4;99
5/26/2023;Sidoarjo;Female;19;Library Science;2022;No;Yes;No;5;5;5;5;5;5;2;4;5;5;5;4;5;2;4;5;2;5;5;4;1;2;2;4;4;5;5;5;4,57142857142857;4,75;4;4;2,6;5;110
5/26/2023;Surabaya;Female;19;Occupational Health and Safety;2022;Yes;Yes;No;4;4;4;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;2;2;4;3;2;4;4;3,85714285714286;4;4;3,75;2,6;3;97
5/26/2023;Bojonegoro;Female;18;Medicine;2022;Yes;Yes;No;4;4;4;4;3;4;3;4;5;5;5;4;4;4;4;3;2;3;3;2;4;2;4;3;4;4;5;1;3,71428571428571;4,75;3,8;2,5;3,4;4,5;100
5/26/2023;Sidoarjo;Male;18;English Literature;2022;No;No;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;4;2;3;4;3;3;4;3;4;4;4;3,25;3,2;3,5;100
5/26/2023;Surabaya;Female;19;Veterinary Medicine;2022;Yes;Yes;No;4;4;4;4;3;4;3;4;4;4;4;4;4;3;3;3;4;4;4;3;4;4;3;4;3;4;4;3;3,71428571428571;4;3,4;3,75;3,6;4;100
5/26/2023;Gresik;Female;19;Public Health;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;3;4;4;4;2;3;3;3;3;4;3;4;4;4;3,5;3;3,5;100
5/26/2023;Tangerang;Female;19;Nanotechnology Engineering;2022;Yes;Yes;No;5;5;4;5;5;4;2;4;5;5;5;4;4;3;4;3;4;4;3;4;2;3;2;3;4;3;4;1;4,28571428571429;4,75;3,6;3,75;2,8;3,5;103
5/26/2023;Sidoarjo;Female;18;Public Administration;2022;Yes;Yes;No;4;5;4;4;5;4;3;4;3;4;5;5;5;4;4;4;4;4;4;4;4;4;4;4;4;3;5;3;4,14285714285714;4;4,4;4;4;4;111
5/26/2023;Pati;Male;19;Tourism;2022;Yes;Yes;No;5;5;5;5;3;5;2;5;5;5;5;5;5;5;4;5;4;4;5;4;5;5;5;4;5;3;5;3;4,28571428571429;5;4,8;4,25;4,8;4;123
5/26/2023;Sidoarjo;Female;19;History;2022;Yes;Yes;No;4;4;3;3;5;4;4;5;5;5;4;4;4;4;3;3;4;4;5;3;4;4;2;4;2;4;5;2;3,85714285714286;4,75;3,6;4;3,2;4,5;105
